Index,Collected,SSIM,Doppler
0,0,1,0
1,0,0.9979102769793253,0
2,0,0.9989228179766451,0
3,0,0.999965852472506,0
4,0,0.9989657483291039,0
5,0,0.9958094159571212,0
6,0,0.9932624393243763,0
7,0,0.9980582418672124,0
8,0,0.9989863184940766,0
9,0,0.9994506067232453,0
10,0,0.9992659028007954,0
11,0,0.9856850703961968,0
12,0,0.9996552775211289,0
13,0,0.9998377716679583,0
14,0,0.9998280946344151,0
15,0,0.9998981077221901,0
16,0,0.9990453462742502,0
17,0,0.9998030316902649,0
18,0,0.9998941976354587,0
19,0,0.9998894980114128,0
20,0,0.9998285228983477,0
21,0,0.995861896888177,0
22,0,0.9998881873744304,0
23,0,0.9999146816615515,0
24,0,0.9998650251065689,0
25,0,0.9987850958438105,0
26,0,0.9997255716702785,0
27,0,0.9996802420528421,0
28,0,0.9996844602816688,0
29,0,0.9996865725093299,0
30,0,0.9996887200010278,0
31,0,0.9960026568765232,0
32,0,0.9996050748906218,0
33,0,0.99966143203915,0
34,0,0.999660460176064,0
35,0,0.9996597729443409,0
36,0,0.9996604054699783,0
37,0,0.9996598292359544,0
38,0,0.9996614410643421,0
39,0,0.9996607192228467,0
40,0,0.9996592030198043,0
41,0,0.9941922369806409,0
42,0,0.9995907244347447,0
43,0,0.9996672706130507,0
44,0,0.99966946027567,0
45,0,0.9996668192971347,0
46,0,0.9996694859297851,0
47,0,0.9996720714796138,0
48,0,0.9996699238282396,0
49,0,0.9996697611561486,0
50,0,0.9971302082900159,0
51,0,0.9997524775612214,0
52,0,0.9998739616659288,0
53,0,0.9998736425413793,0
54,0,0.9998729548637892,0
55,0,0.9998731731685179,0
56,0,0.9998732599326144,0
57,0,0.9997969893559254,0
58,0,0.9999001175049516,0
59,0,0.9998974535531693,0
60,0,0.9998976361087532,0
61,0,0.9960210764274527,0
62,0,0.9997966913805414,0
63,0,0.9998578385646524,0
64,0,0.9998589118526907,0
65,0,0.9998589735397554,0
66,0,0.9998603533362241,0
67,0,0.9998590077884603,0
68,0,0.9998579235740149,0
69,0,0.9998584252629186,0
70,0,0.9998583977221062,0
71,0,0.9983671140146251,0
72,0,0.9998671723792775,0
73,0,0.9998741407664529,0
74,0,0.9998761268577165,0
75,0,0.9998758991790716,0
76,0,0.999874733779226,0
77,0,0.9998753382978892,0
78,0,0.9998755401437286,0
79,0,0.9998765280449411,0
80,0,0.9998764009245705,0
81,0,0.9978884176585969,0
82,0,0.9998036576602479,0
83,0,0.9998357738758978,0
84,0,0.9998346192458882,0
85,0,0.9998318971528165,0
86,0,0.9998310844035502,0
87,0,0.9998350875710819,0
88,0,0.999836941093096,0
89,0,0.9998303032466843,0
90,0,0.9998298204111885,0
91,0,0.9973197945238508,0
92,0,0.999755936735525,0
93,0,0.9998119958033644,0
94,0,0.999811720022307,0
95,0,0.9998150553848325,0
96,0,0.9998163072251275,0
97,0,0.9998116850037253,0
98,0,0.9998128124792159,0
99,0,0.9998152536230964,0
100,0,0.9979598548547949,0
101,0,0.9998651370961927,0
102,0,0.9999368867585087,0
103,0,0.9999894283926494,0
104,0,0.999989367335305,0
105,1,0,1
106,1,0,1
107,1,0,1
108,1,0,1
109,1,0,1
110,1,0,1
111,1,0,1
112,1,0,1
113,1,0,1
114,1,0,1
115,1,0,1
116,1,0,1
117,1,0,1
118,1,0,1
119,1,0,1
